STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,Count_
06,041,121200,3,060411212003,2
06,041,119100,1,060411191001,2
06,041,119100,3,060411191003,1
06,041,119100,2,060411191002,2
06,041,130201,1,060411302011,3
06,041,120000,4,060411200004,1
06,041,120000,3,060411200003,1
06,041,118100,2,060411181002,2
06,041,117000,3,060411170003,1
06,041,106002,1,060411060021,2
06,041,106002,2,060411060022,1
06,041,107000,4,060411070004,1
06,041,110100,2,060411101002,1
06,041,110100,1,060411101001,1
06,041,110200,3,060411102003,1
06,041,108100,3,060411081003,1
06,041,108200,1,060411082001,1
06,041,108200,2,060411082002,2
06,041,111000,3,060411110003,2
06,041,110200,1,060411102001,2
06,041,124200,3,060411242003,1
06,073,008357,1,060730083571,1
06,073,014901,1,060730149011,1
06,073,017109,2,060730171092,2
06,073,008340,4,060730083404,1
06,073,008341,2,060730083412,2
06,073,008348,3,060730083483,1
06,073,020027,1,060730200271,1
06,073,006801,1,060730068011,1
06,073,016401,3,060730164013,1
06,073,000201,1,060730002011,2
06,073,008362,1,060730083621,2
06,073,008364,1,060730083641,1
06,073,013410,3,060730134103,1
06,073,006802,3,060730068023,1
06,073,006802,2,060730068022,1
06,073,006900,3,060730069003,3
06,073,018400,3,060730184003,1
06,073,017037,2,060730170372,1
06,073,008350,2,060730083502,1
06,073,008350,1,060730083501,2
06,073,019103,3,060730191033,1
06,073,008366,1,060730083661,1
06,073,009000,2,060730090002,1
06,073,009305,1,060730093051,1
06,073,021500,1,060730215001,1
06,073,000500,2,060730005002,1
06,073,006000,3,060730060003,4
06,073,020404,2,060730204042,1
06,073,018400,1,060730184001,2
06,073,017035,2,060730170352,1
06,073,017034,3,060730170343,1
06,073,008347,1,060730083471,1
06,073,008346,1,060730083461,1
06,073,008345,2,060730083452,1
06,073,009306,4,060730093064,1
06,073,021500,2,060730215002,1
06,073,021500,3,060730215003,1
06,073,022100,3,060730221003,1
06,073,015200,1,060730152001,1
06,073,007302,1,060730073021,3
06,073,005400,2,060730054002,5
06,073,000400,1,060730004001,1
06,073,020401,1,060730204011,1
06,073,020307,3,060730203073,2
06,073,017032,1,060730170321,1
06,073,008343,1,060730083431,1
06,073,008341,1,060730083411,2
06,073,017030,4,060730170304,2
06,073,017039,2,060730170392,1
06,073,017043,2,060730170432,1
06,073,017044,2,060730170442,1
06,073,017109,4,060730171094,1
06,073,008503,1,060730085031,2
06,073,000500,3,060730005003,2
06,073,005300,1,060730053001,1
06,073,017900,1,060730179001,1
06,073,017811,2,060730178112,1
06,073,017810,2,060730178102,2
06,073,017030,1,060730170301,8
06,073,017029,1,060730170291,4
06,073,009706,4,060730097064,1
06,073,009706,1,060730097061,1
06,073,008340,1,060730083401,1
06,073,021400,3,060730214003,1
06,073,010015,1,060730100151,1
06,073,007600,6,060730076006,1
06,073,001500,4,060730015004,1
06,073,011000,2,060730110002,1
06,073,005300,4,060730053004,1
06,073,019207,1,060730192071,1
06,073,017808,2,060730178082,4
06,073,008335,1,060730083351,1
06,073,008333,1,060730083331,5
06,073,008330,1,060730083301,1
06,073,020016,3,060730200163,5
06,073,013310,2,060730133102,1
06,073,021800,1,060730218001,1
06,073,007702,3,060730077023,1
06,073,007907,1,060730079071,1
06,073,009505,4,060730095054,1
06,073,017056,2,060730170562,1
06,073,015403,2,060730154032,1
06,073,021303,3,060730213033,1
06,073,019205,4,060730192054,2
06,073,008328,1,060730083281,4
06,073,008324,3,060730083243,1
06,073,008324,2,060730083242,3
06,073,005400,4,060730054004,6
06,073,007905,1,060730079051,1
06,073,008003,2,060730080032,1
06,073,008324,4,060730083244,2
06,073,017032,2,060730170322,1
06,073,002100,3,060730021003,1
06,073,019203,2,060730192032,1
06,073,017604,2,060730176042,2
06,073,017604,1,060730176041,1
06,073,008312,4,060730083124,1
06,073,008312,2,060730083122,1
06,073,008311,1,060730083111,1
06,073,008361,1,060730083611,1
06,073,017106,4,060730171064,3
06,073,017110,1,060730171101,2
06,073,017200,2,060730172002,1
06,073,014602,1,060730146021,1
06,073,018906,1,060730189061,1
06,073,017502,3,060730175023,1
06,073,017501,3,060730175013,1
06,073,017006,1,060730170061,1
06,073,009509,1,060730095091,2
06,073,008307,3,060730083073,1
06,073,008306,3,060730083063,1
06,073,014806,2,060730148062,1
06,073,002001,2,060730020012,1
06,073,008303,1,060730083031,1
06,073,017813,1,060730178131,3
06,073,017813,2,060730178132,1
06,073,017110,3,060730171103,2
06,073,017200,1,060730172001,2
06,073,017401,2,060730174012,1
06,073,009507,2,060730095072,1
06,073,009507,1,060730095071,1
06,073,009506,2,060730095062,1
06,073,008301,2,060730083012,1
06,073,009104,1,060730091041,3
06,073,017401,4,060730174014,2
06,073,017401,3,060730174013,3
06,073,017401,1,060730174011,2
06,073,009505,2,060730095052,1
06,073,009504,2,060730095042,1
06,073,009504,1,060730095041,1
06,073,008200,1,060730082001,1
06,073,008102,3,060730081023,3
06,073,003304,1,060730033041,1
06,073,004100,4,060730041004,1
06,073,019809,2,060730198092,1
06,073,013310,1,060730133101,2
06,073,008600,2,060730086002,1
06,073,002301,1,060730023011,1
06,073,017305,3,060730173053,1
06,073,017304,4,060730173044,2
06,073,017304,3,060730173043,1
06,073,009104,2,060730091042,1
06,073,008002,1,060730080021,1
06,073,005400,3,060730054003,1
06,073,007100,3,060730071003,1
06,073,018513,1,060730185131,1
06,073,000500,1,060730005001,2
06,073,017303,3,060730173033,2
06,073,017108,4,060730171084,1
06,073,016615,1,060730166151,1
06,073,016614,1,060730166141,2
06,073,009101,4,060730091014,1
06,073,009101,3,060730091013,1
06,073,009101,2,060730091012,1
06,073,009101,1,060730091011,1
06,073,007903,3,060730079033,1
06,073,007800,5,060730078005,1
06,073,007800,3,060730078003,1
06,073,007908,1,060730079081,1
06,073,008305,2,060730083052,3
06,073,008327,3,060730083273,1
06,073,008329,2,060730083292,1
06,073,008329,3,060730083293,1
06,073,018603,3,060730186033,1
06,073,018614,2,060730186142,1
06,073,002804,2,060730028042,1
06,073,020014,3,060730200143,2
06,073,020014,1,060730200141,1
06,073,020013,2,060730200132,1
06,073,020013,1,060730200131,3
06,073,019905,2,060730199052,1
06,073,019905,1,060730199051,1
06,073,018517,1,060730185171,1
06,073,017106,2,060730171062,1
06,073,007600,3,060730076003,1
06,073,007600,1,060730076001,1
06,073,000700,3,060730007003,1
06,073,001900,1,060730019001,1
06,073,015502,1,060730155021,1
06,073,019601,2,060730196012,1
06,073,019806,3,060730198063,1
06,073,014803,3,060730148033,1
06,073,008006,1,060730080061,1
06,073,008330,2,060730083302,1
06,073,008333,2,060730083332,2
06,073,008335,3,060730083353,4
06,073,020013,3,060730200133,1
06,073,016100,1,060730161001,1
06,073,015302,2,060730153022,4
06,073,013601,1,060730136011,1
06,073,013605,1,060730136051,2
06,073,007302,2,060730073022,1
06,073,019804,3,060730198043,1
06,073,019804,2,060730198042,1
06,073,017046,1,060730170461,1
06,073,017044,1,060730170441,1
06,073,017043,1,060730170431,3
06,073,009304,1,060730093041,1
06,073,015405,3,060730154053,2
06,073,005400,1,060730054001,1
06,073,013604,3,060730136043,1
06,073,008504,5,060730085045,1
06,073,002002,1,060730020021,1
06,073,008901,4,060730089014,1
06,073,021303,2,060730213032,1
06,073,013410,1,060730134101,1
06,073,016301,2,060730163012,1
06,073,007301,3,060730073013,2
06,073,009107,2,060730091072,2
06,073,004100,3,060730041003,1
06,073,015200,4,060730152004,1
06,073,007301,1,060730073011,1
06,073,005600,1,060730056001,2
06,073,013604,2,060730136042,1
06,073,007302,3,060730073023,1
06,073,004600,1,060730046001,1
06,073,008902,1,060730089021,1
06,073,008511,1,060730085111,1
06,073,013606,3,060730136063,1
06,073,001300,2,060730013002,1
06,073,005800,1,060730058001,1
06,073,005100,2,060730051002,4
06,073,013419,1,060730134191,2
06,055,201700,1,060552017001,1
06,055,200400,2,060552004002,1
06,079,012704,1,060790127041,1
06,055,200201,3,060552002013,1
06,055,200202,1,060552002021,1
06,055,200802,2,060552008022,1
06,055,201300,2,060552013002,1
06,055,200704,2,060552007042,1
06,079,012302,3,060790123023,1
06,079,012200,2,060790122002,1
06,055,201602,3,060552016023,1
06,055,201602,4,060552016024,1
06,055,200302,1,060552003021,1
06,055,201004,1,060552010041,2
06,077,003114,4,060770031144,2
06,077,004305,2,060770043052,1
06,077,003108,1,060770031081,1
06,077,004105,3,060770041053,1
06,057,000200,2,060570002002,1
06,077,003900,1,060770039001,1
06,071,007108,1,060710071081,1
06,071,000105,1,060710001051,2
06,071,002110,1,060710021101,1
06,071,000503,2,060710005032,3
06,071,002022,2,060710020222,1
06,071,000113,1,060710001131,1
06,071,002304,1,060710023041,1
06,071,000821,1,060710008211,1
06,071,000814,2,060710008142,2
06,071,000804,1,060710008041,2
06,071,002022,1,060710020221,1
06,071,002021,1,060710020211,2
06,071,003801,1,060710038011,1
06,065,042709,1,060650427091,1
06,101,050402,2,061010504022,1
06,065,030601,2,060650306012,1
06,081,611400,4,060816114004,1
06,081,611400,3,060816114003,2
06,081,603100,2,060816031002,1
06,081,603300,3,060816033003,1
06,065,042012,2,060650420122,1
06,065,041808,1,060650418081,1
06,065,045103,2,060650451032,1
06,065,042214,2,060650422142,1
06,081,611500,3,060816115003,4
06,081,611500,2,060816115002,1
06,081,613300,2,060816133002,2
06,081,608600,3,060816086003,2
06,081,605800,2,060816058002,1
06,081,605000,3,060816050003,5
06,081,605300,3,060816053003,1
06,081,608600,2,060816086002,1
06,081,608700,3,060816087003,1
06,081,608700,1,060816087001,1
06,081,604900,1,060816049001,2
06,081,605000,5,060816050005,1
06,081,608800,5,060816088005,2
06,081,608800,3,060816088003,2
06,081,607100,2,060816071002,2
06,081,605000,2,060816050002,2
06,081,605100,2,060816051002,2
06,081,605200,3,060816052003,2
06,081,605200,1,060816052001,1
06,081,605200,2,060816052002,1
06,081,609000,1,060816090001,1
06,081,605600,1,060816056001,1
06,081,606000,1,060816060001,1
06,081,611800,1,060816118001,1
06,081,607300,1,060816073001,1
06,081,605200,4,060816052004,1
06,081,605300,1,060816053001,2
06,081,605300,4,060816053004,2
06,081,605400,3,060816054003,2
06,081,605400,5,060816054005,1
06,081,609202,1,060816092021,3
06,081,613900,2,060816139002,1
06,065,045115,1,060650451151,2
06,081,609700,1,060816097001,2
06,081,611100,1,060816111001,2
06,081,607400,1,060816074001,1
06,081,607400,2,060816074002,1
06,081,607500,1,060816075001,4
06,081,607600,3,060816076003,1
06,081,605500,1,060816055001,2
06,081,605500,2,060816055002,2
06,081,614000,2,060816140002,1
06,081,613900,4,060816139004,1
06,081,613900,5,060816139005,3
06,081,608001,1,060816080011,1
06,081,608002,3,060816080023,1
06,081,607701,3,060816077013,1
06,081,607900,1,060816079001,1
06,081,600401,1,060816004011,1
06,081,601603,3,060816016033,1
06,065,041913,2,060650419132,1
06,081,608002,2,060816080022,1
06,081,608013,1,060816080131,3
06,081,608013,3,060816080133,1
06,081,608200,1,060816082001,3
06,081,608300,1,060816083001,1
06,081,608400,2,060816084002,1
06,081,608502,1,060816085021,1
06,065,044602,2,060650446022,1
06,081,606900,2,060816069002,1
06,081,605600,2,060816056002,1
06,081,605600,3,060816056003,3
06,081,605700,4,060816057004,1
06,081,605700,1,060816057001,1
06,081,612900,1,060816129001,1
06,081,613400,2,060816134002,2
06,081,613400,1,060816134001,1
06,081,613200,1,060816132001,1
06,081,600100,3,060816001003,1
06,081,607000,2,060816070002,3
06,081,601400,1,060816014001,1
06,081,602600,4,060816026004,1
06,081,606400,4,060816064004,1
06,081,607900,2,060816079002,1
06,081,601605,4,060816016054,1
06,081,613000,2,060816130002,3
06,081,606700,1,060816067001,1
06,081,612700,2,060816127002,7
06,081,612600,1,060816126001,1
06,081,602700,1,060816027001,1
06,081,603900,2,060816039002,1
06,081,604400,1,060816044001,1
06,081,608900,3,060816089003,1
06,081,608900,4,060816089004,1
06,081,613000,1,060816130001,2
06,081,605700,3,060816057003,1
06,081,605700,2,060816057002,1
06,081,606800,2,060816068002,1
06,081,612900,4,060816129004,1
06,081,610602,2,060816106022,1
06,081,606400,1,060816064001,2
06,081,606400,2,060816064002,2
06,081,606500,2,060816065002,1
06,081,606600,1,060816066001,1
06,081,604700,1,060816047001,1
06,081,609202,2,060816092022,1
06,081,610303,3,060816103033,3
06,081,609603,3,060816096033,1
06,081,609603,2,060816096032,1
06,081,609700,2,060816097002,3
06,081,609800,2,060816098002,2
06,081,609900,2,060816099002,1
06,081,610602,3,060816106023,2
06,081,609900,1,060816099001,3
06,081,610000,1,060816100001,2
06,081,613502,2,060816135022,1
06,081,613600,2,060816136002,1
06,081,613600,3,060816136003,1
06,081,602700,3,060816027003,1
06,081,612500,2,060816125002,3
06,081,612600,4,060816126004,1
06,065,040615,1,060650406151,1
06,081,611300,3,060816113003,3
06,081,612900,2,060816129002,2
06,081,610303,1,060816103031,3
06,081,610303,2,060816103032,1
06,081,610304,2,060816103042,3
06,081,601000,4,060816010004,1
06,081,603300,1,060816033001,1
06,081,603300,2,060816033002,1
06,081,613700,5,060816137005,1
06,065,040813,1,060650408131,1
06,065,040815,1,060650408151,1
06,081,612800,2,060816128002,9
06,081,612900,3,060816129003,2
06,081,613200,2,060816132002,2
06,081,613200,3,060816132003,1
06,081,613501,1,060816135011,1
06,081,609603,1,060816096031,2
06,081,609602,1,060816096021,1
06,081,612100,1,060816121001,1
06,081,610800,1,060816108001,1
06,081,610900,2,060816109002,1
06,081,611000,2,060816110002,1
06,081,602400,1,060816024001,1
06,081,602500,1,060816025001,2
06,013,320003,1,060133200031,1
06,013,324002,1,060133240021,2
06,013,355112,3,060133551123,4
06,013,354001,1,060133540011,2
06,013,338204,4,060133382044,1
06,013,359204,3,060133592043,1
06,013,343002,2,060133430022,2
06,013,343002,1,060133430021,1
06,013,343003,2,060133430032,1
06,013,345115,1,060133451151,2
06,013,343003,1,060133430031,2
06,013,345111,3,060133451113,2
06,013,346201,3,060133462013,5
06,013,317000,1,060133170001,1
06,013,384000,3,060133840003,1
06,013,355116,1,060133551161,2
06,013,346204,2,060133462042,2
06,013,346204,3,060133462043,1
06,013,392300,1,060133923001,1
06,013,355304,2,060133553042,1
06,013,345108,2,060133451082,1
06,013,345112,2,060133451122,1
06,013,324002,3,060133240023,1
06,013,324002,2,060133240022,1
06,013,339002,3,060133390023,1
06,013,347000,1,060133470001,2
06,013,324001,2,060133240012,1
06,013,345203,1,060133452031,1
06,013,346201,1,060133462011,2
06,013,378000,1,060133780001,3
06,013,338204,2,060133382042,2
06,013,345113,1,060133451131,1
06,013,303203,1,060133032031,1
06,013,355111,1,060133551111,1
06,013,304005,1,060133040051,1
06,013,304003,1,060133040031,2
06,013,345112,1,060133451121,2
06,013,333102,1,060133331021,1
06,013,338302,1,060133383021,1
06,013,321200,2,060133212002,3
06,013,339002,1,060133390021,2
06,013,360101,3,060133601013,1
06,013,345204,1,060133452041,2
06,013,340001,2,060133400012,1
06,013,340002,4,060133400024,2
06,013,339002,4,060133390024,1
06,013,391000,2,060133910002,2
06,013,352101,1,060133521011,1
06,013,348000,3,060133480003,2
06,013,347000,2,060133470002,1
06,013,355301,1,060133553011,2
06,013,354002,1,060133540021,2
06,013,355302,3,060133553023,1
06,013,321101,1,060133211011,2
06,013,322000,4,060133220004,1
06,013,352102,3,060133521023,2
06,013,346201,4,060133462014,1
06,013,355301,3,060133553013,1
06,013,352201,1,060133522011,4
06,013,353002,4,060133530024,2
06,013,353002,3,060133530023,2
06,013,323000,3,060133230003,2
06,013,331000,3,060133310003,1
06,071,000819,3,060710008193,2
06,013,345102,2,060133451022,1
06,013,374000,1,060133740001,1
06,013,345108,1,060133451081,1
06,013,345111,1,060133451111,1
06,013,334004,1,060133340041,1
06,013,338301,1,060133383011,2
06,013,380000,1,060133800001,1
06,013,380000,3,060133800003,1
06,013,334006,1,060133340061,1
06,013,335000,2,060133350002,1
06,013,338301,2,060133383012,1
06,013,319000,2,060133190002,1
06,013,337200,5,060133372005,1
06,013,303103,3,060133031033,1
06,013,338302,2,060133383022,1
06,013,340002,6,060133400026,1
06,013,331000,6,060133310006,1
06,013,359202,2,060133592022,1
06,013,367100,1,060133671001,1
06,013,390100,1,060133901001,1
06,013,345114,1,060133451141,2
06,013,345203,2,060133452032,1
06,013,334200,4,060133342004,3
06,013,334200,1,060133342001,1
06,013,349000,2,060133490002,1
06,013,348000,2,060133480002,3
06,013,351200,3,060133512003,1
06,013,354002,3,060133540023,2
06,013,362000,2,060133620002,2
06,111,005906,4,061110059064,2
06,111,005906,1,061110059061,1
06,111,006100,1,061110061001,1
06,111,006200,1,061110062001,1
06,111,008500,1,061110085001,1
06,111,006301,1,061110063011,1
06,111,006302,2,061110063022,1
06,111,007700,1,061110077001,1
06,111,008402,1,061110084021,1
06,111,006600,2,061110066002,2
06,111,007403,1,061110074031,1
06,111,007402,1,061110074021,3
06,111,006000,3,061110060003,1
06,111,007507,1,061110075071,2
06,111,005906,3,061110059063,1
06,111,005906,2,061110059062,3
06,111,006400,1,061110064001,6
06,111,007201,1,061110072011,2
06,111,007202,1,061110072021,1
06,111,007300,1,061110073001,4
06,111,001201,1,061110012011,1
06,111,002102,1,061110021021,2
06,111,002901,1,061110029011,1
06,111,005100,3,061110051003,1
06,111,001800,3,061110018003,1
06,111,007607,2,061110076072,2
06,111,001002,1,061110010021,2
06,111,002000,2,061110020002,1
06,111,002400,1,061110024001,1
06,111,002600,3,061110026003,2
06,111,008004,2,061110080042,2
06,111,007903,1,061110079031,1
06,111,007508,2,061110075082,1
06,111,007402,2,061110074022,2
06,111,007402,3,061110074023,3
06,111,008304,2,061110083042,1
06,111,008401,1,061110084011,1
06,111,005910,1,061110059101,1
06,017,031800,2,060170318002,2
06,111,007609,1,061110076091,2
06,065,045222,2,060650452222,1
06,065,046602,2,060650466022,1
06,065,042731,2,060650427312,1
06,111,000902,1,061110009021,1
06,111,003612,2,061110036122,1
06,065,044606,1,060650446061,3
06,065,047900,2,060650479002,1
06,065,048700,1,060650487001,1
06,007,003700,1,060070037001,1
06,065,044917,2,060650449172,1
06,111,004304,1,061110043041,1
06,065,044919,2,060650449192,1
06,065,044930,1,060650449301,2
06,017,030810,1,060170308101,1
06,065,044922,1,060650449221,1
06,065,044927,2,060650449272,1
06,065,045117,2,060650451172,2
06,111,005303,2,061110053032,1
06,017,030701,1,060170307011,1
06,017,030701,2,060170307012,2
06,065,045114,2,060650451142,3
06,065,045116,1,060650451161,1
06,111,005801,3,061110058013,1
06,111,005802,1,061110058021,1
06,111,005802,2,061110058022,1
06,111,007405,1,061110074051,1
06,111,007406,1,061110074061,2
06,111,007507,3,061110075073,1
06,111,007509,1,061110075091,2
06,017,030706,2,060170307062,2
06,017,030808,2,060170308082,1
06,065,043257,2,060650432572,1
06,111,007509,2,061110075092,1
06,111,007510,1,061110075101,1
06,111,007510,2,061110075102,3
06,111,007510,3,061110075103,2
06,111,007511,1,061110075111,1
06,111,007514,1,061110075141,1
06,001,401000,4,060014010004,1
06,001,404502,2,060014045022,2
06,001,430300,1,060014303001,1
06,001,450742,1,060014507421,1
06,001,420300,2,060014203002,2
06,001,425102,3,060014251023,1
06,001,423400,4,060014234004,2
06,001,410400,3,060014104003,1
06,001,404101,2,060014041012,1
06,001,405402,1,060014054021,1
06,001,400500,3,060014005003,1
06,001,405301,1,060014053011,2
06,001,405302,1,060014053021,3
06,001,425103,2,060014251032,4
06,001,400300,1,060014003001,2
06,001,400200,1,060014002001,2
06,001,400500,1,060014005001,1
06,001,423902,2,060014239022,1
06,001,423800,2,060014238002,2
06,001,400100,1,060014001001,3
06,001,451201,1,060014512011,1
06,001,441401,2,060014414012,1
06,001,433400,4,060014334004,1
06,001,425104,2,060014251042,2
06,001,428301,4,060014283014,1
06,001,405100,1,060014051001,2
06,001,421400,2,060014214002,1
06,001,404502,4,060014045024,2
06,001,404600,1,060014046001,1
06,001,401200,2,060014012002,1
06,001,404000,2,060014040002,1
06,001,441503,1,060014415031,2
06,001,409900,3,060014099003,1
06,001,430101,2,060014301012,1
06,001,430102,1,060014301021,2
06,001,402800,1,060014028001,1
06,001,451601,2,060014516012,1
06,001,403800,4,060014038004,1
06,001,430300,3,060014303003,1
06,001,404600,2,060014046002,1
06,001,441301,2,060014413012,1
06,001,404501,1,060014045011,1
06,001,430700,2,060014307002,1
06,001,435602,4,060014356024,1
06,001,402600,1,060014026001,1
06,001,403800,1,060014038001,2
06,001,440335,2,060014403352,1
06,001,437102,3,060014371023,1
06,001,426100,1,060014261001,1
06,001,443200,1,060014432001,1
06,001,450604,2,060014506042,1
06,001,435200,1,060014352001,1
06,001,441402,2,060014414022,1
06,001,450606,3,060014506063,1
06,001,451102,2,060014511022,1
06,001,441100,2,060014411002,1
06,001,435800,3,060014358003,1
06,001,436900,4,060014369004,1
06,001,426100,5,060014261005,1
06,001,428700,1,060014287001,1
06,001,427200,2,060014272002,1
06,001,427800,4,060014278004,1
06,001,450701,3,060014507013,4
06,001,983200,1,060019832001,2
06,001,450102,1,060014501021,1
06,001,428000,2,060014280002,1
06,001,427700,4,060014277004,1
06,001,421600,1,060014216001,1
06,001,437200,2,060014372002,1
06,001,442100,2,060014421002,1
06,001,421500,1,060014215001,1
06,001,423800,3,060014238003,2
06,001,405000,2,060014050002,3
06,001,404400,3,060014044003,1
06,001,443105,1,060014431051,1
06,001,423300,3,060014233003,1
06,001,421300,2,060014213002,2
06,001,404000,1,060014040001,2
06,001,403900,3,060014039003,1
06,001,405200,1,060014052001,1
06,001,426100,3,060014261003,1
06,001,444301,2,060014443012,1
06,001,421100,2,060014211002,1
06,001,421100,1,060014211001,1
06,001,436300,2,060014363002,1
06,001,450102,3,060014501023,1
06,001,421800,2,060014218002,1
06,001,421900,2,060014219002,1
06,001,406700,1,060014067001,1
06,001,409800,3,060014098003,1
06,001,423100,2,060014231002,1
06,001,441200,1,060014412001,1
06,001,450602,5,060014506025,2
06,001,403501,2,060014035012,1
06,001,403702,2,060014037022,1
06,001,404102,1,060014041021,1
06,001,421900,1,060014219001,1
06,001,423800,1,060014238001,1
06,001,427700,2,060014277002,2
06,001,406900,3,060014069003,2
06,001,406700,5,060014067005,1
06,001,406700,3,060014067003,1
06,001,433400,3,060014334003,1
06,001,423901,2,060014239012,1
06,001,404600,3,060014046003,1
06,001,405000,3,060014050003,2
06,001,403600,1,060014036001,1
06,001,423500,3,060014235003,1
06,001,450751,1,060014507511,1
06,001,450752,1,060014507521,3
06,001,408100,4,060014081004,1
06,001,451102,1,060014511021,2
06,001,408100,2,060014081002,1
06,001,403800,2,060014038002,3
06,001,403300,1,060014033001,2
06,001,450200,1,060014502001,1
06,001,423700,2,060014237002,2
06,001,438100,1,060014381001,1
06,001,441401,3,060014414013,1
06,001,436401,4,060014364014,1
06,001,405200,4,060014052004,1
06,001,405100,3,060014051003,4
06,001,424001,3,060014240013,1
06,001,403900,2,060014039002,1
06,001,404200,1,060014042001,1
06,001,405100,2,060014051002,1
06,001,404700,1,060014047001,2
06,001,427900,5,060014279005,2
06,001,441602,1,060014416021,1
06,001,405600,2,060014056002,1
06,001,426200,2,060014262002,1
06,001,404502,3,060014045023,3
06,001,441601,2,060014416012,1
06,001,451503,1,060014515031,2
06,001,420300,1,060014203001,1
06,001,421300,1,060014213001,1
06,001,420300,3,060014203003,1
06,075,020100,4,060750201004,2
06,075,020300,1,060750203001,1
06,075,020500,1,060750205001,1
06,075,020500,2,060750205002,3
06,075,020600,3,060750206003,3
06,075,020600,2,060750206002,2
06,075,020600,1,060750206001,3
06,075,020700,2,060750207002,1
06,075,020800,1,060750208001,1
06,075,020900,1,060750209001,1
06,075,061500,2,060750615002,4
06,075,017601,5,060750176015,1
06,075,061500,4,060750615004,8
06,075,021700,3,060750217003,1
06,075,022803,3,060750228033,1
06,075,021000,1,060750210001,1
06,075,021100,4,060750211004,2
06,075,021100,3,060750211003,1
06,075,021200,2,060750212002,1
06,075,021300,1,060750213001,2
06,075,021400,1,060750214001,2
06,075,021400,2,060750214002,5
06,075,021500,3,060750215003,1
06,075,021500,1,060750215001,3
06,075,021500,5,060750215005,5
06,075,021600,1,060750216001,1
06,075,021800,4,060750218004,1
06,075,047801,2,060750478012,1
06,075,061500,3,060750615003,2
06,075,021800,2,060750218002,2
06,075,022600,1,060750226001,1
06,075,022600,2,060750226002,4
06,075,022801,3,060750228013,1
06,075,022901,1,060750229011,2
06,075,022802,1,060750228021,1
06,075,022902,2,060750229022,2
06,075,030800,4,060750308004,4
06,075,030800,2,060750308002,1
06,075,030800,3,060750308003,1
06,075,030900,5,060750309005,1
06,075,030900,1,060750309001,1
06,075,030900,2,060750309002,1
06,075,030900,6,060750309006,1
06,075,025402,2,060750254022,3
06,075,025100,1,060750251001,4
06,075,025100,2,060750251002,2
06,075,031000,3,060750310003,1
06,075,031100,1,060750311001,1
06,075,031100,5,060750311005,2
06,075,031100,3,060750311003,1
06,075,025200,2,060750252002,2
06,075,025300,4,060750253004,3
06,075,025300,2,060750253002,1
06,075,025403,1,060750254031,2
06,075,025500,2,060750255002,1
06,075,033000,3,060750330003,1
06,075,033100,1,060750331001,1
06,075,035100,1,060750351001,1
06,075,025600,2,060750256002,2
06,075,026002,1,060750260021,1
06,075,035300,2,060750353002,1
06,075,040100,3,060750401003,1
06,075,040100,1,060750401001,2
06,075,040200,3,060750402003,2
06,075,030101,4,060750301014,1
06,075,030101,2,060750301012,1
06,075,042700,1,060750427001,1
06,075,042800,3,060750428003,2
06,075,042800,1,060750428001,4
06,075,045100,2,060750451002,1
06,075,045200,3,060750452003,1
06,075,047600,1,060750476001,1
06,075,047600,2,060750476002,5
06,075,047902,3,060750479023,1
06,075,047701,2,060750477012,1
06,075,047701,3,060750477013,1
06,075,047902,1,060750479021,1
06,075,047901,5,060750479015,1
06,075,030102,1,060750301021,4
06,075,030102,2,060750301022,1
06,075,030201,2,060750302012,2
06,075,030301,2,060750303012,3
06,075,030301,4,060750303014,1
06,075,060100,1,060750601001,5
06,075,060700,1,060750607001,13
06,075,060700,3,060750607003,1
06,075,016200,2,060750162002,1
06,075,016200,1,060750162001,1
06,075,061000,1,060750610001,1
06,075,030500,1,060750305001,2
06,075,030600,1,060750306001,1
06,075,030600,3,060750306003,1
06,075,022702,1,060750227021,1
06,075,026003,1,060750260031,1
06,075,026003,2,060750260032,1
06,075,010100,2,060750101002,5
06,075,030700,2,060750307002,2
06,075,030202,3,060750302023,1
06,075,011901,2,060750119012,3
06,075,011902,1,060750119021,2
06,075,012201,1,060750122011,1
06,075,010200,2,060750102002,4
06,075,010200,1,060750102001,2
06,075,010400,4,060750104004,1
06,075,010300,2,060750103002,1
06,075,010300,1,060750103001,1
06,075,010400,2,060750104002,1
06,075,010500,1,060750105001,2
06,075,010600,1,060750106001,3
06,075,010700,3,060750107003,1
06,075,012601,1,060750126011,6
06,075,012602,1,060750126021,6
06,075,012602,2,060750126022,2
06,075,012901,1,060750129011,4
06,075,012901,2,060750129012,1
06,075,012902,1,060750129021,2
06,075,012902,2,060750129022,2
06,075,012902,3,060750129023,1
06,075,013101,1,060750131011,2
06,075,013101,2,060750131012,5
06,075,013102,1,060750131021,1
06,075,013102,2,060750131022,2
06,075,016801,1,060750168011,1
06,075,016801,2,060750168012,2
06,075,010800,3,060750108003,3
06,075,010800,2,060750108002,1
06,075,010800,1,060750108001,2
06,075,010900,1,060750109001,5
06,075,010900,2,060750109002,3
06,075,010900,3,060750109003,2
06,075,011000,1,060750110001,2
06,075,011000,2,060750110002,3
06,075,011100,1,060750111001,1
06,075,011100,3,060750111003,1
06,075,011200,2,060750112002,3
06,075,011200,3,060750112003,1
06,075,011300,2,060750113002,1
06,075,011700,2,060750117002,1
06,075,016802,1,060750168021,1
06,075,016802,2,060750168022,3
